elo_diff,h2h_home_win_rate,h2h_total_games,home_venue_win_rate,away_venue_win_rate,rolling_margin_diff,rolling_score_for_diff,rolling_score_against_diff,rolling_win_rate_diff,streak_diff,rest_diff,ladder_position_diff,venue_encoded,away_interstate,home_interstate
101.9,0.25,12.0,0.3925233644859813,0.3333333333333333,53.6,20.10000000000001,-33.5,0.4,2.0,1.0,5.0,4.0,1.0,0.0
-107.6,0.8666666666666667,15.0,0.6571428571428571,0.23529411764705882,5.300000000000001,1.5,-3.799999999999997,0.0,-4.0,6.0,-5.0,13.0,1.0,0.0
168.8,0.6,15.0,0.5054945054945055,0.5042735042735043,45.4,19.0,-26.400000000000006,0.30000000000000004,0.0,-1.0,4.0,6.0,0.0,0.0
70.8,0.3333333333333333,15.0,0.4140625,0.5364238410596026,-2.200000000000001,0.0,2.200000000000003,-0.5,-9.0,1.0,1.0,13.0,0.0,0.0
-33.3,0.6923076923076923,13.0,0.8048780487804879,0.0,-13.8,-10.900000000000006,2.8999999999999915,-0.09999999999999998,-2.0,1.0,-2.0,26.0,1.0,1.0
-48.2,0.5384615384615384,13.0,0.5875,0.5,-18.8,-7.300000000000011,11.5,-0.2,-5.0,1.0,-2.0,23.0,1.0,0.0
164.2,0.8181818181818182,11.0,0.8372093023255814,0.0,36.800000000000004,21.400000000000006,-15.399999999999999,0.5,8.0,0.0,7.0,12.0,0.0,0.0
11.2,0.4,15.0,0.6090909090909091,0.375,-10.0,-18.0,-8.0,-0.19999999999999996,-4.0,1.0,-3.0,0.0,1.0,0.0
9.3,0.3333333333333333,12.0,0.553030303030303,0.4827586206896552,13.7,25.19999999999999,11.5,0.09999999999999998,1.0,-1.0,-4.0,6.0,1.0,0.0
-317.8,0.2,15.0,0.5,0.6774193548387096,-67.5,-31.89999999999999,35.60000000000001,-0.6,-6.0,-1.0,-14.0,6.0,1.0,0.0
91.3,0.6153846153846154,13.0,0.52,0.2727272727272727,-4.5,14.400000000000006,18.900000000000006,0.0,0.0,-1.0,2.0,9.0,1.0,0.0
-61.6,0.625,16.0,0.5967741935483871,0.25,-25.8,-1.2000000000000028,24.599999999999994,-0.19999999999999998,-6.0,-1.0,-2.0,17.0,1.0,0.0
-90.8,0.5454545454545454,11.0,0.472,0.3939393939393939,-18.4,-23.10000000000001,-4.700000000000003,-0.19999999999999996,-2.0,1.0,-4.0,6.0,1.0,0.0
109.0,0.6,15.0,0.5488721804511278,0.42857142857142855,20.0,22.39999999999999,2.4000000000000057,0.2,-3.0,0.0,6.0,6.0,1.0,0.0
122.4,0.625,16.0,0.5818181818181818,0.0,41.699999999999996,16.5,-25.200000000000003,0.30000000000000004,5.0,0.0,3.0,0.0,1.0,0.0
258.9,0.4,20.0,0.5862068965517241,0.5873015873015873,31.1,2.8999999999999915,-28.200000000000003,0.5,7.0,1.0,11.0,17.0,0.0,0.0
-264.4,0.18181818181818182,11.0,0.39814814814814814,0.6666666666666666,-23.3,-6.900000000000006,16.39999999999999,-0.5,-12.0,0.0,-10.0,4.0,1.0,0.0
145.0,0.6363636363636364,11.0,0.4108527131782946,0.38372093023255816,0.20000000000000018,2.700000000000003,2.5,0.0,1.0,2.0,3.0,13.0,0.0,0.0
-72.1,0.5384615384615384,13.0,0.5108695652173914,0.4827586206896552,6.1000000000000005,6.799999999999997,0.7000000000000028,0.09999999999999998,3.0,0.0,-3.0,6.0,1.0,0.0
1.2,0.5,12.0,0.6915887850467289,0.42857142857142855,17.200000000000003,13.400000000000006,-3.799999999999997,-0.19999999999999996,-6.0,-2.0,-1.0,19.0,1.0,0.0
109.9,0.6923076923076923,13.0,0.6595744680851063,0.6324786324786325,17.4,16.599999999999994,-0.8000000000000114,0.19999999999999996,1.0,0.0,5.0,13.0,0.0,0.0
-27.8,0.5,14.0,0.5238095238095238,0.5555555555555556,-0.2999999999999998,8.799999999999997,9.099999999999994,0.09999999999999998,1.0,1.0,-1.0,9.0,1.0,0.0
-117.7,0.17647058823529413,17.0,0.39473684210526316,0.6619718309859155,-15.4,-11.599999999999994,3.799999999999997,-0.09999999999999998,-5.0,0.0,-8.0,13.0,0.0,0.0
-149.5,0.4166666666666667,12.0,0.4666666666666667,0.5,-20.299999999999997,-12.799999999999997,7.5,-0.39999999999999997,-3.0,0.0,-10.0,14.0,1.0,1.0
-159.7,0.4666666666666667,15.0,0.4957983193277311,0.25925925925925924,-41.5,-18.30000000000001,23.200000000000003,-0.30000000000000004,-2.0,0.0,-6.0,6.0,1.0,0.0
396.4,0.5833333333333334,12.0,0.8390804597701149,0.0,58.2,25.299999999999997,-32.900000000000006,0.9,19.0,0.0,16.0,12.0,1.0,0.0
124.4,0.45,20.0,0.6036036036036037,0.5855855855855856,5.4,2.200000000000003,-3.200000000000003,-0.09999999999999998,-2.0,-1.0,2.0,0.0,0.0,0.0
-135.4,0.6666666666666666,12.0,0.8095238095238095,0.2,0.2999999999999998,-6.200000000000003,-6.5,-0.09999999999999998,-2.0,-1.0,-4.0,26.0,1.0,1.0
-106.4,0.2777777777777778,18.0,0.3793103448275862,0.5394736842105263,-1.9,-2.6000000000000085,-0.7000000000000028,-0.5,-2.0,1.0,-3.0,13.0,0.0,0.0
-117.5,0.2,15.0,0.46825396825396826,0.6875,-45.3,-26.0,19.299999999999997,-0.5,-8.0,2.0,-6.0,6.0,1.0,0.0
36.7,0.125,16.0,0.5196850393700787,0.8,-19.7,-14.700000000000003,5.0,-0.09999999999999998,-5.0,1.0,2.0,9.0,1.0,0.0
28.8,0.16666666666666666,12.0,0.4153846153846154,0.5666666666666667,-12.899999999999999,-7.0,5.8999999999999915,-0.20000000000000007,-5.0,2.0,1.0,13.0,1.0,0.0
107.1,0.5,16.0,0.5909090909090909,0.5424836601307189,37.6,24.5,-13.100000000000001,0.09999999999999998,12.0,1.0,5.0,13.0,0.0,0.0
17.7,0.6923076923076923,13.0,0.5932203389830508,0.375,5.4,-5.799999999999997,-11.200000000000003,0.09999999999999998,1.0,1.0,2.0,17.0,1.0,0.0
25.6,0.5333333333333333,15.0,0.4122137404580153,0.2222222222222222,14.0,-2.0999999999999943,-16.099999999999994,0.0,-2.0,-1.0,1.0,13.0,1.0,0.0
-14.3,0.5,12.0,0.538961038961039,0.5238095238095238,-2.9000000000000004,0.7999999999999972,3.700000000000003,0.10000000000000009,-5.0,0.0,-1.0,13.0,1.0,0.0
82.6,0.8125,16.0,0.5970149253731343,0.2631578947368421,32.3,9.299999999999997,-23.0,0.30000000000000004,12.0,6.0,2.0,13.0,1.0,0.0
44.5,0.5384615384615384,13.0,0.6944444444444444,0.375,29.7,19.700000000000003,-10.0,0.09999999999999998,7.0,7.0,2.0,19.0,1.0,0.0
66.7,0.5,18.0,0.6029411764705882,0.5806451612903226,20.800000000000004,8.299999999999997,-12.499999999999993,0.09999999999999998,6.0,1.0,1.0,13.0,1.0,0.0
114.1,0.5294117647058824,17.0,0.6086956521739131,0.5419354838709678,43.0,25.400000000000006,-17.6,0.30000000000000004,17.0,0.0,1.0,13.0,0.0,0.0
-33.9,0.35714285714285715,14.0,0.49166666666666664,0.4827586206896552,-16.2,-7.200000000000003,9.0,0.0,3.0,0.0,1.0,6.0,1.0,0.0
-57.3,0.5,14.0,0.6071428571428571,0.3,16.8,2.799999999999997,-14.0,-0.09999999999999998,3.0,0.0,1.0,0.0,1.0,0.0
54.0,0.4444444444444444,18.0,0.4090909090909091,0.5652173913043478,11.600000000000001,5.0,-6.599999999999994,0.0,-1.0,0.0,1.0,13.0,0.0,0.0
-160.1,0.3076923076923077,13.0,0.3944954128440367,0.6,-22.099999999999998,-10.699999999999989,11.399999999999991,-0.5,2.0,0.0,1.0,4.0,1.0,0.0
13.3,0.3333333333333333,15.0,0.5925925925925926,0.6,-14.400000000000002,-16.5,-2.1000000000000085,-0.2,-1.0,0.0,1.0,23.0,1.0,0.0
-10.3,0.5714285714285714,14.0,0.6271186440677966,0.38961038961038963,-2.2,-11.0,-8.800000000000011,-0.09999999999999998,1.0,0.0,1.0,13.0,0.0,0.0
-69.6,0.5,14.0,0.4645669291338583,0.5,-18.299999999999997,-5.799999999999997,12.5,-0.3,-2.0,0.0,1.0,6.0,1.0,0.0
-183.3,0.16666666666666666,12.0,0.375,0.6,-39.4,-30.900000000000006,8.5,-0.6000000000000001,-3.0,8.0,1.0,13.0,0.0,0.0
-34.8,0.5,16.0,0.5234375,0.6,-16.3,0.0,16.299999999999997,0.09999999999999998,-3.0,0.0,-11.0,9.0,1.0,0.0
13.4,0.5333333333333333,15.0,0.5522388059701493,0.46875,-1.1999999999999993,5.799999999999997,7.0,0.0,-3.0,1.0,-11.0,6.0,0.0,0.0
35.8,0.35714285714285715,14.0,0.5448717948717948,0.47368421052631576,-14.200000000000001,-11.700000000000003,2.5,0.19999999999999996,-2.0,1.0,-3.0,13.0,1.0,0.0
208.4,0.6923076923076923,13.0,0.6,0.2857142857142857,42.0,5.299999999999997,-36.7,0.39999999999999997,-3.0,-1.0,-5.0,17.0,1.0,0.0
-129.1,0.5384615384615384,13.0,0.5803571428571429,0.4117647058823529,-25.1,-22.19999999999999,2.9000000000000057,-0.19999999999999996,-1.0,-8.0,1.0,0.0,1.0,0.0
201.9,0.42857142857142855,21.0,0.6972477064220184,0.625,30.200000000000003,18.0,-12.200000000000003,0.5,4.0,1.0,12.0,19.0,1.0,0.0
17.8,0.8181818181818182,11.0,0.5053763440860215,0.2857142857142857,9.9,11.599999999999994,1.7000000000000028,0.2,2.0,-1.0,11.0,6.0,1.0,0.0
-118.9,0.6428571428571429,14.0,0.578125,0.125,-9.899999999999999,9.900000000000006,19.799999999999997,-0.19999999999999998,-10.0,1.0,-4.0,17.0,1.0,0.0
-80.5,0.5294117647058824,17.0,0.5481481481481482,0.4117647058823529,-4.699999999999999,-15.099999999999994,-10.400000000000006,-0.19999999999999996,-4.0,-1.0,-5.0,6.0,1.0,0.0
53.8,0.4666666666666667,15.0,0.5477707006369427,0.6643356643356644,-13.100000000000001,-19.39999999999999,-6.299999999999997,0.09999999999999998,1.0,0.0,2.0,13.0,0.0,0.0
54.0,0.5384615384615384,13.0,0.4444444444444444,0.3974358974358974,-4.300000000000001,-17.799999999999997,-13.5,-0.09999999999999998,0.0,1.0,1.0,13.0,0.0,0.0
139.0,0.47619047619047616,21.0,0.6106194690265486,0.5752212389380531,22.9,13.799999999999997,-9.100000000000009,0.10000000000000003,2.0,0.0,6.0,0.0,0.0,0.0
-68.4,0.6428571428571429,14.0,0.5975609756097561,0.16666666666666666,-20.8,-13.200000000000003,7.599999999999994,-0.10000000000000003,-2.0,-3.0,-2.0,23.0,1.0,0.0
51.0,0.7333333333333333,15.0,0.7906976744186046,0.3333333333333333,18.900000000000002,1.0,-17.900000000000006,0.10000000000000003,-6.0,-1.0,-13.0,26.0,1.0,1.0
-38.8,0.15384615384615385,13.0,0.41353383458646614,0.5625,-14.7,-9.100000000000009,5.599999999999994,-0.4,-3.0,2.0,-4.0,13.0,1.0,0.0
-209.1,0.16666666666666666,12.0,0.39090909090909093,0.7,-50.0,-28.799999999999997,21.200000000000003,-0.5,0.0,-3.0,-1.0,4.0,1.0,0.0
163.8,0.42857142857142855,21.0,0.5901639344262295,0.5846153846153846,28.1,-2.4000000000000057,-30.5,0.4,-4.0,1.0,-8.0,17.0,0.0,0.0
-45.6,0.38461538461538464,13.0,0.5271317829457365,0.625,-23.7,-6.299999999999997,17.400000000000006,-0.19999999999999996,-4.0,1.0,-12.0,9.0,1.0,0.0
-166.8,0.6363636363636364,11.0,0.49586776859504134,0.3902439024390244,-24.799999999999997,-4.299999999999997,20.5,-0.10000000000000003,-3.0,0.0,-1.0,6.0,0.0,0.0
91.1,0.7333333333333333,15.0,0.4728682170542636,0.27586206896551724,9.9,-5.200000000000003,-15.100000000000009,0.09999999999999998,2.0,1.0,14.0,6.0,1.0,0.0
-107.4,0.4666666666666667,15.0,0.5789473684210527,0.25,-8.5,12.900000000000006,21.39999999999999,-0.09999999999999998,0.0,1.0,-2.0,0.0,1.0,0.0
6.0,0.5833333333333334,12.0,0.6597222222222222,0.5416666666666666,29.6,33.099999999999994,3.5,0.09999999999999998,-2.0,-1.0,6.0,13.0,0.0,0.0
94.7,0.46153846153846156,13.0,0.7,0.4,9.7,2.0,-7.699999999999989,0.4,1.0,-1.0,10.0,19.0,1.0,0.0
42.6,0.42857142857142855,14.0,0.5106382978723404,0.41379310344827586,20.9,25.099999999999994,4.199999999999989,0.3,1.0,0.0,9.0,6.0,1.0,0.0
-260.6,0.7142857142857143,14.0,0.5757575757575758,0.6666666666666666,-41.7,-22.299999999999997,19.400000000000006,-0.4,-2.0,0.0,-10.0,17.0,1.0,0.0
186.8,0.5714285714285714,21.0,0.5915492957746479,0.6218487394957983,43.400000000000006,26.900000000000006,-16.5,0.19999999999999996,-4.0,-1.0,-1.0,13.0,0.0,0.0
-80.4,0.6153846153846154,13.0,0.5826086956521739,0.0,-4.0,9.300000000000011,13.299999999999997,0.0,-1.0,-1.0,-2.0,0.0,1.0,0.0
-71.5,0.5384615384615384,13.0,0.4444444444444444,0.5,7.799999999999999,10.200000000000003,2.4000000000000057,-0.19999999999999996,0.0,0.0,-7.0,0.0,1.0,1.0
67.7,0.5833333333333334,12.0,0.563961038961039,0.5,16.7,-3.5,-20.200000000000003,0.2,0.0,0.0,3.0,16.0,1.0,1.0
-9.2,0.5333333333333333,15.0,0.6052631578947368,0.4166666666666667,12.6,19.0,6.3999999999999915,-0.09999999999999998,-1.0,0.0,2.0,0.0,1.0,0.0
250.8,0.4375,16.0,0.563961038961039,0.5,17.0,8.599999999999994,-8.400000000000006,0.3,3.0,1.0,1.0,22.0,1.0,1.0
-137.3,0.36363636363636365,11.0,0.45454545454545453,0.6666666666666666,-22.2,-8.0,14.199999999999989,-0.09999999999999998,-1.0,0.0,-2.0,0.0,1.0,1.0
278.9,0.6153846153846154,13.0,0.5294117647058824,0.6428571428571429,65.2,32.3,-32.900000000000006,0.6,3.0,-1.0,3.0,0.0,1.0,1.0
-11.6,0.45454545454545453,11.0,0.563961038961039,0.5,4.800000000000001,-1.4000000000000057,-6.200000000000003,-0.2,-2.0,1.0,4.0,16.0,1.0,1.0
43.1,0.7272727272727273,11.0,0.5,0.21428571428571427,-0.7000000000000002,8.200000000000003,8.900000000000006,0.0,-5.0,2.0,-4.0,0.0,1.0,1.0
-8.4,0.7142857142857143,14.0,0.5967741935483871,0.3333333333333333,17.6,12.0,-5.6000000000000085,0.19999999999999996,2.0,1.0,3.0,17.0,1.0,0.0
217.1,0.42857142857142855,14.0,0.6086956521739131,0.6,34.5,17.0,-17.5,0.4,5.0,1.0,8.0,0.0,1.0,0.0
-172.9,0.5,14.0,0.45161290322580644,1.0,-8.3,-15.299999999999997,-7.0,-0.3,-1.0,-1.0,-4.0,14.0,1.0,1.0
22.1,0.5263157894736842,19.0,0.8409090909090909,0.5,27.799999999999997,18.200000000000003,-9.599999999999994,0.0,1.0,-2.0,-5.0,12.0,1.0,0.0
-61.3,0.8,15.0,0.7954545454545454,0.0,-31.1,-25.39999999999999,5.700000000000003,-0.3,-5.0,-3.0,-10.0,26.0,1.0,1.0
-38.2,0.375,16.0,0.39759036144578314,0.47692307692307695,-17.4,-3.5999999999999943,13.800000000000011,-0.19999999999999996,0.0,3.0,-9.0,6.0,0.0,0.0
95.4,0.5625,16.0,0.3963963963963964,0.25,20.4,6.799999999999997,-13.599999999999994,0.09999999999999998,1.0,1.0,-2.0,4.0,1.0,0.0
85.1,0.38461538461538464,13.0,0.417910447761194,0.6551724137931034,1.0999999999999996,-2.799999999999997,-3.8999999999999915,0.0,2.0,-1.0,8.0,13.0,0.0,0.0
114.1,0.6,20.0,0.5506329113924051,0.3924050632911392,9.1,-4.800000000000011,-13.899999999999991,0.09999999999999998,-1.0,-1.0,-1.0,13.0,0.0,0.0
-4.7,0.08333333333333333,12.0,0.48091603053435117,0.5,-1.3000000000000007,-14.099999999999994,-12.799999999999997,0.0,-2.0,-1.0,6.0,6.0,1.0,0.0
157.6,0.38461538461538464,13.0,0.5514705882352942,0.6111111111111112,24.799999999999997,8.099999999999994,-16.700000000000003,0.3,4.0,2.0,6.0,6.0,0.0,0.0
283.5,0.3076923076923077,13.0,0.4222222222222222,0.45,50.7,26.10000000000001,-24.60000000000001,0.39999999999999997,5.0,-1.0,10.0,13.0,0.0,0.0
-159.9,0.7272727272727273,11.0,0.5671641791044776,0.5,-23.6,-1.4000000000000057,22.200000000000003,-0.30000000000000004,-2.0,1.0,-5.0,17.0,1.0,0.0
175.1,0.625,24.0,0.6936936936936937,0.4,10.1,11.0,0.8999999999999915,0.3,0.0,0.0,3.0,19.0,0.0,0.0
98.3,0.38461538461538464,13.0,0.5307692307692308,0.4,-2.6,13.299999999999997,15.900000000000006,0.09999999999999998,4.0,-1.0,6.0,9.0,1.0,0.0
-153.2,0.16666666666666666,12.0,0.3875,0.5972222222222222,-44.9,-19.900000000000006,25.0,-0.19999999999999996,-4.0,-3.0,4.0,13.0,0.0,0.0
55.2,0.6363636363636364,11.0,0.5161290322580645,0.26666666666666666,19.6,17.89999999999999,-1.7000000000000028,0.09999999999999998,-5.0,-1.0,-3.0,6.0,1.0,0.0
-148.2,0.3333333333333333,12.0,0.5862068965517241,0.5454545454545454,-0.7999999999999989,4.900000000000006,5.699999999999989,0.0,2.0,2.0,-3.0,0.0,1.0,0.0
-117.3,0.35714285714285715,14.0,0.39285714285714285,0.4,-6.1000000000000005,-12.699999999999989,-6.6000000000000085,-0.29999999999999993,-3.0,0.0,-3.0,6.0,1.0,0.0
115.6,0.3333333333333333,15.0,0.5873015873015873,0.375,22.599999999999998,11.699999999999989,-10.899999999999991,0.2,2.0,0.0,2.0,17.0,1.0,0.0
-117.3,0.375,16.0,0.4375,0.6666666666666666,-3.9000000000000004,8.0,11.899999999999991,-0.19999999999999996,-1.0,0.0,-3.0,14.0,1.0,1.0
184.4,0.625,16.0,0.8426966292134831,0.0,29.0,18.599999999999994,-10.400000000000006,0.09999999999999998,5.0,0.0,1.0,12.0,1.0,0.0
156.1,0.5833333333333334,12.0,0.6506849315068494,0.38461538461538464,50.0,23.400000000000006,-26.599999999999994,0.30000000000000004,0.0,-1.0,2.0,13.0,1.0,0.0
-151.3,0.21428571428571427,14.0,0.4017857142857143,0.5714285714285714,-31.0,-26.299999999999997,4.700000000000003,-0.19999999999999996,0.0,-1.0,-10.0,4.0,1.0,0.0
97.9,0.5,14.0,0.6120689655172413,0.5,22.6,4.700000000000003,-17.900000000000006,0.29999999999999993,6.0,2.0,2.0,0.0,1.0,0.0
-224.6,0.7142857142857143,14.0,0.4918032786885246,0.4772727272727273,-45.0,-9.699999999999989,35.3,-0.3,-4.0,-1.0,-10.0,6.0,0.0,0.0
67.8,0.42857142857142855,14.0,0.5534591194968553,0.5454545454545454,13.7,-0.9000000000000057,-14.600000000000009,0.19999999999999996,5.0,-1.0,8.0,13.0,1.0,0.0
-173.1,0.375,16.0,0.6530612244897959,0.6027397260273972,-28.099999999999998,-19.299999999999997,8.800000000000011,-0.29999999999999993,-4.0,0.0,-9.0,13.0,0.0,0.0
-137.7,0.6923076923076923,13.0,0.5588235294117647,0.16666666666666666,-38.8,-12.599999999999994,26.200000000000003,-0.30000000000000004,-5.0,0.0,-2.0,17.0,1.0,0.0
47.5,0.5714285714285714,14.0,0.6875,0.0,-4.199999999999999,4.699999999999989,8.900000000000006,0.0,-4.0,-1.0,2.0,19.0,1.0,0.0
-279.4,0.25,12.0,0.5806451612903226,0.5,-53.0,-31.299999999999997,21.700000000000003,-0.6000000000000001,-11.0,0.0,-11.0,2.0,1.0,1.0
-251.1,0.5384615384615384,13.0,0.6166666666666667,0.4264705882352941,-59.3,-38.5,20.799999999999997,-0.5,-8.0,0.0,-14.0,13.0,0.0,0.0
159.6,0.46153846153846156,13.0,0.5343511450381679,0.5,17.5,4.700000000000003,-12.799999999999997,0.29999999999999993,8.0,2.0,3.0,9.0,1.0,0.0
-77.9,0.38461538461538464,13.0,0.38823529411764707,0.5547445255474452,-0.09999999999999998,8.5,8.600000000000009,-0.19999999999999996,-4.0,1.0,-2.0,6.0,0.0,0.0
-89.2,0.8461538461538461,13.0,0.5811965811965812,0.2,-12.0,8.900000000000006,20.900000000000006,-0.09999999999999998,-3.0,1.0,-3.0,0.0,1.0,0.0
219.7,0.5384615384615384,13.0,0.55625,0.23076923076923078,22.6,8.099999999999994,-14.5,0.5,5.0,-1.0,12.0,13.0,1.0,0.0
-31.7,0.6428571428571429,14.0,0.6153846153846154,0.625,-13.299999999999999,-9.899999999999991,3.3999999999999915,0.10000000000000009,2.0,0.0,-2.0,0.0,1.0,0.0
-51.2,0.16666666666666666,18.0,0.38271604938271603,0.6554054054054054,-10.6,-1.0,9.599999999999994,0.0,-6.0,-1.0,3.0,13.0,0.0,0.0
-231.2,0.1875,16.0,0.4878048780487805,0.696969696969697,-31.200000000000003,-19.6,11.600000000000009,-0.09999999999999998,-3.0,0.0,-2.0,6.0,1.0,0.0
100.1,0.46153846153846156,13.0,0.6666666666666666,0.3333333333333333,-4.6,-14.200000000000003,-9.600000000000009,0.09999999999999998,3.0,1.0,2.0,7.0,1.0,0.0
-112.0,0.4666666666666667,15.0,0.59375,0.5,-31.9,-25.39999999999999,6.5,-0.19999999999999996,3.0,-1.0,-6.0,17.0,1.0,0.0
177.0,0.7619047619047619,21.0,0.5378787878787878,0.13333333333333333,3.8999999999999995,10.0,6.099999999999994,0.19999999999999996,5.0,-1.0,8.0,9.0,0.0,0.0
-107.5,0.4166666666666667,12.0,0.5903614457831325,0.3333333333333333,-25.4,-0.09999999999999432,25.299999999999997,-0.3,-1.0,0.0,-9.0,23.0,1.0,0.0
-178.2,0.2631578947368421,19.0,0.38202247191011235,0.5590062111801242,-16.8,-9.0,7.799999999999997,-0.4,-7.0,1.0,-9.0,13.0,0.0,0.0
60.8,0.5882352941176471,17.0,0.7777777777777778,0.0,10.300000000000004,-5.699999999999996,-16.0,0.0,1.0,-1.0,-1.0,26.0,1.0,1.0
74.5,0.7333333333333333,15.0,0.6814159292035398,0.1,-1.1,5.8999999999999915,7.0,0.0,4.0,1.0,-1.0,19.0,1.0,0.0
163.3,0.46153846153846156,13.0,0.48120300751879697,0.5945945945945946,38.0,12.899999999999991,-25.099999999999994,0.49999999999999994,0.0,0.0,11.0,6.0,0.0,0.0
63.3,0.3333333333333333,15.0,0.4306569343065693,0.5,27.400000000000002,17.200000000000003,-10.200000000000003,0.19999999999999996,-4.0,1.0,6.0,13.0,1.0,0.0
206.0,0.6923076923076923,13.0,0.8444444444444444,0.42857142857142855,31.0,21.400000000000006,-9.600000000000009,0.2,1.0,1.0,7.0,12.0,1.0,0.0
-139.3,0.23076923076923078,13.0,0.6666666666666666,0.6666666666666666,-9.4,1.5,10.900000000000006,-0.29999999999999993,-6.0,0.0,-7.0,15.0,1.0,1.0
-188.3,0.5384615384615384,13.0,0.5507246376811594,0.3333333333333333,-53.900000000000006,-24.10000000000001,29.799999999999997,-0.4,-9.0,-1.0,-8.0,17.0,1.0,0.0
-120.2,0.625,16.0,0.6510067114093959,0.45,-10.0,-8.599999999999994,1.3999999999999915,-0.5,-8.0,-1.0,-12.0,13.0,1.0,0.0
365.1,0.6666666666666666,12.0,0.53125,0.4838709677419355,56.300000000000004,23.299999999999997,-33.0,0.7,14.0,-1.0,16.0,6.0,0.0,0.0
-177.8,0.5833333333333334,12.0,0.5847457627118644,0.2727272727272727,-17.0,-12.099999999999994,4.8999999999999915,-0.30000000000000004,-8.0,0.0,-7.0,0.0,1.0,0.0
134.6,0.6666666666666666,12.0,0.427536231884058,0.37777777777777777,26.0,20.900000000000006,-5.099999999999994,0.19999999999999996,2.0,-1.0,9.0,13.0,0.0,0.0
223.5,0.42857142857142855,14.0,0.6186440677966102,0.5,22.5,15.700000000000003,-6.799999999999997,0.5,6.0,-1.0,14.0,0.0,1.0,0.0
-385.6,0.55,20.0,0.5428571428571428,0.5555555555555556,-79.1,-28.200000000000003,50.900000000000006,-0.8,-16.0,1.0,-17.0,17.0,1.0,0.0
-22.4,0.13333333333333333,15.0,0.5579710144927537,0.75,-8.399999999999999,-19.599999999999994,-11.200000000000003,0.19999999999999996,2.0,0.0,4.0,6.0,0.0,0.0
-17.6,0.14285714285714285,14.0,0.7142857142857143,1.0,-7.0,-6.900000000000006,0.10000000000000853,-0.09999999999999998,0.0,1.0,-4.0,15.0,1.0,1.0
191.0,0.625,16.0,0.5157894736842106,0.48,40.0,19.700000000000003,-20.30000000000001,0.4,11.0,1.0,9.0,6.0,0.0,0.0
-47.1,0.35294117647058826,17.0,0.5833333333333334,0.5,-13.1,-1.0,12.099999999999994,0.0,3.0,1.0,1.0,23.0,1.0,0.0
38.6,0.8125,16.0,0.6842105263157895,0.0,-14.899999999999999,1.2999999999999972,16.200000000000003,-0.19999999999999996,3.0,1.0,-7.0,19.0,1.0,0.0
-76.0,0.4375,16.0,0.5539568345323741,0.5161290322580645,-4.200000000000001,-12.300000000000011,-8.099999999999994,-0.20000000000000007,-11.0,0.0,-5.0,6.0,1.0,0.0
-229.5,0.6923076923076923,13.0,0.6115702479338843,0.25,-41.7,-24.5,17.200000000000003,-0.5,0.0,-6.0,-12.0,13.0,1.0,0.0
196.5,0.4117647058823529,17.0,0.5882352941176471,0.5625,74.5,33.599999999999994,-40.89999999999999,0.6,9.0,0.0,9.0,0.0,1.0,0.0
69.4,0.5,14.0,0.6,0.5714285714285714,7.6,10.299999999999997,2.700000000000003,0.3,3.0,8.0,3.0,17.0,1.0,0.0
-48.2,0.4666666666666667,15.0,0.37362637362637363,0.3902439024390244,-4.5,-11.099999999999994,-6.599999999999994,-0.2,-8.0,2.0,-8.0,13.0,0.0,0.0
-133.9,0.6363636363636364,11.0,0.5625,0.5,-26.2,-11.799999999999997,14.400000000000006,-0.3,-9.0,0.0,-2.0,2.0,1.0,1.0
-69.6,0.3125,16.0,0.4316546762589928,0.5617283950617284,3.799999999999997,10.200000000000003,6.400000000000006,-0.20000000000000007,-7.0,1.0,-2.0,13.0,0.0,0.0
36.2,0.25,16.0,0.6218487394957983,0.5555555555555556,1.0,-3.299999999999997,-4.300000000000011,0.4,9.0,-6.0,7.0,0.0,1.0,0.0
59.3,0.2727272727272727,11.0,0.5413533834586466,0.5555555555555556,36.5,20.60000000000001,-15.899999999999991,0.39999999999999997,-1.0,-2.0,9.0,9.0,1.0,0.0
-114.9,0.38461538461538464,13.0,0.5764705882352941,0.3333333333333333,-11.600000000000001,-5.099999999999994,6.5,-0.19999999999999996,2.0,-1.0,-4.0,23.0,1.0,0.0
-20.0,0.7058823529411765,17.0,0.6466666666666666,0.4642857142857143,-8.5,1.5999999999999943,10.100000000000009,-0.19999999999999996,1.0,-2.0,-8.0,13.0,0.0,0.0
-58.9,0.5333333333333333,15.0,0.3695652173913043,0.26666666666666666,-17.5,-13.200000000000003,4.299999999999997,-0.39999999999999997,-8.0,-7.0,-4.0,13.0,1.0,0.0
-264.9,0.4117647058823529,17.0,0.47619047619047616,0.55,-50.099999999999994,-14.700000000000003,35.400000000000006,-0.6,-8.0,-2.0,-9.0,6.0,0.0,0.0
-27.5,0.6666666666666666,15.0,0.8351648351648352,0.25,-1.3000000000000007,11.5,12.799999999999997,-0.09999999999999998,-3.0,-3.0,-6.0,12.0,0.0,0.0
-92.5,0.5,12.0,0.47761194029850745,0.4166666666666667,-22.599999999999998,-24.5,-1.8999999999999915,-0.30000000000000004,-2.0,-1.0,-1.0,6.0,1.0,0.0
254.0,0.75,12.0,0.6782608695652174,0.25,62.6,23.299999999999997,-39.3,0.3,9.0,-6.0,4.0,19.0,1.0,0.0
